2026-05-03 17:43:55,383 | INFO | root | Log activo: logs\pipeline_20260503_174355.log
2026-05-03 17:43:55,968 | INFO | run_pipeline | ━━━ PASO 1/3: INGEST ━━━
2026-05-03 17:44:10,919 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'NUTRIPHARMA', 'producto': 'MAXX PLUS NTP'}
2026-05-03 17:44:10,919 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PERULAB', 'producto': 'FRIOCAL'}
2026-05-03 17:44:10,919 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PORTUGAL', 'producto': 'BALSAMO DE BUDA PTG'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'PORTUGAL', 'producto': 'MULTIFROST'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'QUALIPHARM', 'producto': 'PARCHE PANDA QPH'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am2 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'SANOFI', 'producto': 'ICYHOT'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '10.DOLOR TÓPICO', 'laboratorio': 'VANOCI', 'producto': 'FRYKALL'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'AC FARMA', 'producto': 'FLACIRON M'}
2026-05-03 17:44:10,920 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ANDREU', 'producto': 'GLUCOSAMINE+CHONDROITIN AND'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'BAGO', 'producto': 'PREVIDOL'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DAXO LAB TRADE', 'producto': 'HIDRO COLAG DLT'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'DROPESAC', 'producto': 'PERCINE DRP'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FARMARECETAS', 'producto': 'CARTILAGO TIBURON'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FITOSANA', 'producto': 'CARTI CAL D FTS'}
2026-05-03 17:44:10,921 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'GADOR', 'producto': 'SAPONIC'}
2026-05-03 17:44:10,922 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'GENFAR', 'producto': 'GLUMINUS'}
2026-05-03 17:44:10,922 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am2 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'GENOMMA LAB', 'producto': 'SHOT COLAGENO'}
2026-05-03 17:44:10,922 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB. GILSAN SAC', 'producto': 'CARTIBONE PLUS GIL'}
2026-05-03 17:44:10,922 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB.SUPERFOOD', 'producto': 'BIOTIN LAB LSF'}
2026-05-03 17:44:10,923 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB.SUPERFOOD', 'producto': 'COLAG LAB LSF'}
2026-05-03 17:44:10,923 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAB.SUPERFOOD', 'producto': 'COLAGEN GOLD LSF'}
2026-05-03 17:44:10,924 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LECLERC', 'producto': 'GLUCOSA&CHONDRO LEC'}
2026-05-03 17:44:10,924 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'MECOFARM', 'producto': 'MECOFARFLEX F MFA'}
2026-05-03 17:44:10,924 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'MECOFARM', 'producto': 'MECOFARFLEX MSN MFA'}
2026-05-03 17:44:10,925 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'MEGALABS MLB', 'producto': 'MOVIARTRIT RMM'}
2026-05-03 17:44:10,925 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'NUTRIPHARMA', 'producto': 'MULTIVIT FLEX NTP'}
2026-05-03 17:44:10,925 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PHARMA ACCOUNT', 'producto': 'PHARMA FLEX PHA'}
2026-05-03 17:44:10,925 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PHARMATECH', 'producto': 'COLLASTIK'}
2026-05-03 17:44:10,926 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PORTUGAL', 'producto': 'ARTRIALIV PTG'}
2026-05-03 17:44:10,926 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'QUILAB', 'producto': 'COLLAFLEX QU4'}
2026-05-03 17:44:10,927 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'QUIMFA', 'producto': 'PROTYBONE QMF'}
2026-05-03 17:44:10,927 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'SHERFARMA S.A', 'producto': 'CARTILAGO DE TIBURON SFM'}
2026-05-03 17:44:10,927 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'TEMIS LOSTALO', 'producto': 'DOLO FINDOL'}
2026-05-03 17:44:10,928 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'TERBOL', 'producto': 'GLUCOSA&CHONDRO TBO'}
2026-05-03 17:44:10,928 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VID NATUR', 'producto': 'COLARTRIT VNT'}
2026-05-03 17:44:10,929 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'VID NATUR', 'producto': 'VITARTRIT'}
2026-05-03 17:44:10,929 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'ABBOTT EPD', 'producto': 'FENSOBAR A'}
2026-05-03 17:44:10,929 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'AKY LAB.', 'producto': 'BICARBONATO DE SODIO AKY'}
2026-05-03 17:44:10,930 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'BIOSANA', 'producto': 'ACIDPLUS BIO'}
2026-05-03 17:44:10,930 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'CAMEL', 'producto': 'BICARBONATO DE SODIO CAM'}
2026-05-03 17:44:10,931 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'CIFARMA', 'producto': 'ASYROP'}
2026-05-03 17:44:10,931 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'GEMUSELAB', 'producto': 'PEPTOGEST'}
2026-05-03 17:44:10,932 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'GLAXO SMITHKLINE', 'producto': 'SAL DE FRUTA ENO'}
2026-05-03 17:44:10,932 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'JOHNSON Y JOHNSON', 'producto': 'MYLANTA PLUS'}
2026-05-03 17:44:10,932 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'KALAFARMA', 'producto': 'ALI-BUTOL KLF'}
2026-05-03 17:44:10,932 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'LAB.GENERICS PERU', 'producto': 'BICARBONATO SODIO GEN'}
2026-05-03 17:44:10,932 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'MAVER', 'producto': 'DISFRUTA'}
2026-05-03 17:44:10,933 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'PERSONAL PRODUC', 'producto': 'GASTRORAPID PPS'}
2026-05-03 17:44:10,933 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'QUALICONT', 'producto': 'BICARBONATO SODIO QUC'}
2026-05-03 17:44:10,933 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'S.J.ROXFARMA', 'producto': 'NULACIN SJR'}
2026-05-03 17:44:10,933 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'TAKEDA PHARMACEUT', 'producto': 'RIOPAN PLUS'}
2026-05-03 17:44:10,933 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'RUCEF', 'producto': 'BISMUFORTE RUC'}
2026-05-03 17:44:10,934 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'INTI', 'producto': 'DILAXAN'}
2026-05-03 17:44:10,934 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'LASER', 'producto': 'SUPOSIT.GLICERINA LAS'}
2026-05-03 17:44:10,934 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'MARKOS', 'producto': 'ACEITE RICINO-MAR'}
2026-05-03 17:44:10,935 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'MASON', 'producto': 'CASCARA SAGRADA MSN'}
2026-05-03 17:44:10,935 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'PORTUGAL', 'producto': 'MAGNEALIV'}
2026-05-03 17:44:10,935 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'QUALICONT', 'producto': 'SUPOSIT-GLICERINA QUC'}
2026-05-03 17:44:10,935 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'SANOFI', 'producto': 'DULCOGOTAS S0F'}
2026-05-03 17:44:10,936 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'UNIMED', 'producto': 'BONFIBRA'}
2026-05-03 17:44:10,936 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'WILPHAR', 'producto': 'COLUM SYL'}
2026-05-03 17:44:10,936 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '15.HEMORROIDES', 'laboratorio': 'SHERFARMA S.A', 'producto': 'ANALDEX'}
2026-05-03 17:44:10,936 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'ABBOTT NUTRICION', 'producto': 'PEDIALYTE MAX'}
2026-05-03 17:44:10,937 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'AXON PHARMA', 'producto': 'REGIA AXO'}
2026-05-03 17:44:10,937 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am3 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'BONAPHARM', 'producto': 'BONABIO D'}
2026-05-03 17:44:10,937 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'DIPHASAC', 'producto': 'DIPHABIT FLORA 11'}
2026-05-03 17:44:10,937 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'DROPESAC', 'producto': 'DIPHABIT DPS'}
2026-05-03 17:44:10,938 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'ESKE', 'producto': 'BIFILAC'}
2026-05-03 17:44:10,938 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'GOOD BRANDS', 'producto': 'MULTIGERMINA GBS'}
2026-05-03 17:44:10,938 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'GRUPO FARMA', 'producto': 'FLORIOTIC GF2'}
2026-05-03 17:44:10,938 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'OQ PHARMA', 'producto': 'FLORAPHARM'}
2026-05-03 17:44:10,939 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am2 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'TEVA', 'producto': 'SOLBIOT TEV'}
2026-05-03 17:44:10,939 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'DDM BIOHEALTH', 'producto': 'SPOBIO DDM'}
2026-05-03 17:44:10,940 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'INTI', 'producto': 'SPOBIO CL ITP'}
2026-05-03 17:44:10,940 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'LAB.GENERICS PERU', 'producto': 'CAFE LAIN GEN'}
2026-05-03 17:44:10,941 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am4 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'OM PHARMA', 'producto': 'DI AERO OM'}
2026-05-03 17:44:10,941 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'REPREFARCO', 'producto': 'DIGESCONA PLUS RFC'}
2026-05-03 17:44:10,941 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'AVANX', 'producto': 'FERUP'}
2026-05-03 17:44:10,942 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'BAGO', 'producto': 'VEROTONIL'}
2026-05-03 17:44:10,942 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'FARMACHAL', 'producto': 'FINURA FCH'}
2026-05-03 17:44:10,942 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'GARDEN HOUSE MLB', 'producto': 'HIDROLAGENO'}
2026-05-03 17:44:10,943 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'HERSIL', 'producto': 'TABRON - HERSIL HRS'}
2026-05-03 17:44:10,943 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'INDUQUIMICA', 'producto': 'VITAMINOX I.Q'}
2026-05-03 17:44:10,944 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'INTIPHARMA', 'producto': 'S-NOVITEL IPH'}
2026-05-03 17:44:10,944 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'LAB NUTRITION', 'producto': 'GERIAPLUS'}
2026-05-03 17:44:10,944 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'MASON', 'producto': 'EAR HEALTH'}
2026-05-03 17:44:10,945 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'MASON', 'producto': 'HEALTH OVERALL KIDS MSN'}
2026-05-03 17:44:10,945 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'MEDIFARMA', 'producto': 'OCUCAPS MIF'}
2026-05-03 17:44:10,945 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'MEGALABS MLB', 'producto': 'IMMUVIT PLUS Q10'}
2026-05-03 17:44:10,945 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'OQCORP', 'producto': 'NUTRIMAN'}
2026-05-03 17:44:10,946 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMA ACCOUNT', 'producto': 'GERIAMEAL'}
2026-05-03 17:44:10,946 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMA SOLUTIONS', 'producto': 'CUTIXIL PST'}
2026-05-03 17:44:10,946 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMATECH', 'producto': 'MEN XTRA PERFORMANCE PHT'}
2026-05-03 17:44:10,946 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMATECH', 'producto': 'SKIN CARE VITAMIN'}
2026-05-03 17:44:10,946 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMATECH', 'producto': 'SUPER MULTIVIT'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PORTUGAL', 'producto': 'MULTIFORT'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'QUALIPHARM', 'producto': 'INFOR QPH'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'RHOVIC', 'producto': 'CALCIO MAGNESIO Y ZINC CON VIT'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: MS fuera de rango en ms_am5 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'SHERFARMA', 'producto': 'ENERGIFORTE SFM'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'TERBOL', 'producto': 'NUTRA STRESS + ZN'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'UNIMED', 'producto': 'SUPRAVITAL ANTIOXI UNM'}
2026-05-03 17:44:10,947 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'PER', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'UNIMED', 'producto': 'SUPRAVITAL ENERGIZANTE'}
